A,C,X,Y,Z
21.058495821727018,42.116991643454035,0.00019313231192086278,0.15435594891867765,-0.09890586112965138
21.559888579387188,43.119777158774376,0.00019684123637375706,0.1573611642301671,-0.10152504796060668
22.061281337047355,44.12256267409471,0.00020048986658594004,0.16034057330520568,-0.10414567585787182
22.562674094707525,45.12534818941505,0.00020407708493053178,0.16329471590293565,-0.10676719306991345
23.06406685236769,46.12813370473538,0.00020760179265266743,0.16622414266836927,-0.10938906805588999
23.565459610027855,47.13091922005571,0.00021106291006844913,0.1691294145544191,-0.11201078975414447
24.066852367688025,48.13370473537605,0.00021445937701969342,0.17201110223825822,-0.11463186783537793
24.568245125348188,49.136490250696376,0.0002177901531297266,0.17486978553051813,-0.1172518329396155
25.069637883008355,50.13927576601671,0.00022105421814444526,0.1777060527796266,-0.11987023689732723
25.57103064066852,51.14206128133704,0.0002242505722875876,0.1805205002699779,-0.12248665293437
26.072423398328688,52.144846796657376,0.0002273782364454746,0.1833137316161242,-0.1251006758605797
26.573816155988855,53.14763231197771,0.00023043625262175738,0.18608635715162336,-0.1277119222419998
27.075208913649025,54.15041782729805,0.00023342368407952563,0.1888389933144765,-0.13032003055644736
27.57660167130919,55.15320334261838,0.00023633961578184426,0.19157226202855782,-0.13292466133262337
28.077994428969358,56.155988857938716,0.000239183154519651,0.19428679008251493,-0.13552549727238272
28.579387186629525,57.15877437325905,0.00024195342930966035,0.19698320850486084,-0.13812224335630674
29.080779944289695,58.16155988857939,0.00024464959159331556,0.1996621519382984,-0.1407146269322226
29.58217270194986,59.16434540389972,0.000247270815492584,0.2023242580108615,-0.14330239778702492
30.08356545961003,60.16713091922006,0.000249816298122596,0.20497016670651647,-0.14588532820152977
30.584958217270195,61.16991643454039,0.00025228525977638583,0.20760051973451255,-0.14846321298816179
31.086350974930365,62.17270194986073,0.0002546769441806873,0.21021595989830644,-0.15103586951171621
31.587743732590532,63.175487465181064,0.000256990618751729,0.21281713046479922,-0.15360313769338063
32.089136490250695,64.17827298050139,0.00025922557477997543,0.2154046745332039,-0.15616487999737672
32.59052924791087,65.18105849582174,0.00026138112768592237,0.21797923440598765,-0.15872098140073376
33.09192200557103,66.18384401114206,0.0002634566171906272,0.2205414509596153,-0.16127134934636445
33.5933147632312,67.1866295264624,0.0002654514075715042,0.22309196301881684,-0.16381591367884596
34.09470752089136,68.18941504178272,0.0002673648877902224,0.22563140673165094,-0.16635462656370237
34.59610027855153,69.19220055710306,0.0002691964717485007,0.22816041494778005,-0.1688874623895913
35.097493036211695,70.19498607242339,0.000270945598401795,0.23067961660001401,-0.17141441765407706
35.598885793871865,71.19777158774373,0.00027261173198667166,0.2331896360892074,-0.1739355108324787
36.10027855153203,72.20055710306406,0.00027419436213449444,0.2356910926729654,-0.17645078223060295
36.6016713091922,73.2033426183844,0.0002756930040845873,0.23818459985938034,-0.1789602938205661
37.10306406685237,74.20612813370474,0.0002771071987908158,0.24067076480483252,-0.18146412906067155
37.60445682451253,75.20891364902506,0.00027843651306369566,0.24315018771753216,-0.18396239269915782
38.1058495821727,76.2116991643454,0.00027968053973381757,0.2456234612669448,-0.18645521056185999
38.607242339832865,77.21448467966573,0.0002808388977300069,0.24809116999881553,-0.18894272932371337
39.108635097493035,78.21727019498607,0.00028191123224985404,0.2505538897572137,-0.19142511626527892
39.610027855153206,79.22005571030641,0.00028289721482366303,0.2530121871131428,-0.19390255901303988
40.11142061281337,80.22284122562674,0.0002837965434352441,0.25546661880099464,-0.19637526526500437
40.61281337047354,81.22562674094708,0.0002846089426107312,0.2579177311621379,-0.19884346250066187
